2644,3124,3123,0.7227457166,0.2257646024,0.0514896512,0.2500,2644,3124,3123,0.7227457166,0.2257646024,0.0514896512,0.5000,2644,3124,3123,0.7227457166,0.2257646024,0.0514896512,0.7500,1155,3123,2579,0.1726716459,0.4282268882,0.3991014659,0.8000,1155,3123,2579,0.7472931743,0.1050721705,0.1476346999,0.8000
2882,2889,3158,0.4205113947,0.2876251042,0.2918635309,0.2500,2882,2889,3158,0.4205113947,0.2876251042,0.2918635309,0.5000,2882,2889,3158,0.4205113947,0.2876251042,0.2918635309,0.7500,2575,3127,3138,0.07986700535,0.4208001196,0.4993329048,0.8000,2577,3129,3127,0.276704371,0.009512295946,0.7137833238,0.8000
665,989,309,0.4647662938,0.4310458899,0.1041878089,0.2500,665,989,309,0.4647662938,0.4310458899,0.1041878089,0.5000,665,989,309,0.4647662938,0.4310458899,0.1041878089,0.7500,3126,1072,3121,0.4201991856,0.1713936031,0.4084071815,0.8000,2651,2652,3121,0.3029925525,0.3788363636,0.3181710541,0.8000
1570,1567,1568,0.5203766823,0.4426597357,0.03696355224,0.2500,1570,1567,1568,0.5203766823,0.4426597357,0.03696355224,0.5000,1570,1567,1568,0.5203766823,0.4426597357,0.03696355224,0.7500,1007,1469,1835,0.09176009893,0.4031291008,0.5051108003,0.8000,1007,2403,1469,0.4791130722,0.2953316867,0.2255552113,0.8000
1898,1901,1900,0.3076036572,0.3361372352,0.3562591076,0.2500,1898,1901,1900,0.3076036572,0.3361372352,0.3562591076,0.5000,1898,1901,1900,0.3076036572,0.3361372352,0.3562591076,0.7500,1977,2357,1719,0.09516065568,0.902233243,0.002606101567,0.8000,1961,1792,1791,0.6541360617,0.0853394419,0.2605245113,0.8000
1909,1802,1925,0.1443267465,0.1584079117,0.697265327,0.2500,1909,1802,1925,0.1443267465,0.1584079117,0.697265327,0.5000,1909,1802,1925,0.1443267465,0.1584079117,0.697265327,0.7500,1909,1925,1918,0.46331954,0.4142429531,0.122437492,0.8000,1907,1918,1920,0.280492872,0.2402857393,0.4792213738,0.8000
1917,1923,1916,0.07646176219,0.4279024303,0.4956357777,0.2500,1917,1923,1916,0.07646176219,0.4279024303,0.4956357777,0.5000,1917,1923,1916,0.07646176219,0.4279024303,0.4956357777,0.7500,1917,1804,1923,0.3674507737,0.2749209702,0.3576282859,0.8000,1925,1803,1809,0.09671378136,0.4572359324,0.4460502863,0.8000
1980,1989,1941,0.406447053,0.4569038153,0.1366491467,0.2500,1980,1989,1941,0.406447053,0.4569038153,0.1366491467,0.5000,1980,1989,1941,0.406447053,0.4569038153,0.1366491467,0.7500,1981,1980,1799,0.289375484,0.6601576209,0.05046689883,0.8000,1797,1904,1799,0.066018641,0.3096479177,0.6243334413,0.8000
2312,2088,2334,0.08843100071,0.7509045005,0.1606644988,0.8000,2045,2187,2089,0.1485322714,0.1272327751,0.7242349386,0.7500,2311,2187,2045,0.4044839144,0.0007273379597,0.5947887301,0.7500,2045,2254,1988,0.6693232059,0.2023314685,0.1283453256,0.7500,1768,1990,1867,0.1766691506,0.3365427256,0.4867881238,0.8000
2177,2052,2031,0.3423674703,0.4451491237,0.212483421,0.8000,2073,2325,2074,0.7880930305,0.1098891422,0.1020178422,0.8000,2073,2153,2009,0.404894948,0.1362979263,0.4588071108,0.7500,2073,2153,2009,0.404894948,0.1362979263,0.4588071108,0.5000,2073,2153,2009,0.404894948,0.1362979263,0.4588071108,0.2500
