12113,11441,11049,0.2733008862,0.5606606603,0.1660384536,0.2500,12113,11441,11049,0.2733008862,0.5606606603,0.1660384536,0.5000,12113,11441,11049,0.2733008862,0.5606606603,0.1660384536,0.7500,12206,11666,12695,0.2931674123,0.2832630575,0.4235695004,0.8000,12206,4418,10483,0.2656082511,0.5286389589,0.20575279,0.8000
11197,11456,10439,0.5286233425,0.07458780706,0.3967888653,0.2500,11197,11456,10439,0.5286233425,0.07458780706,0.3967888653,0.5000,11197,11456,10439,0.5286233425,0.07458780706,0.3967888653,0.7500,12160,12682,11672,0.1380017847,0.7044607401,0.1575374752,0.8000,11070,11670,12889,0.017837286,0.4338074625,0.5483552217,0.8000
3701,4247,1683,0.01759892702,0.3243888617,0.6580122113,0.2500,3701,4247,1683,0.01759892702,0.3243888617,0.6580122113,0.5000,3701,4247,1683,0.01759892702,0.3243888617,0.6580122113,0.7500,11067,11664,12702,0.3436636627,0.2061870694,0.4501492679,0.8000,11068,11054,10417,0.5046133399,0.4293905795,0.06599613279,0.8000
6862,6763,7620,0.8043320775,0.1386072487,0.05706067756,0.2500,6862,6763,7620,0.8043320775,0.1386072487,0.05706067756,0.5000,6862,6763,7620,0.8043320775,0.1386072487,0.05706067756,0.7500,7054,5777,6244,0.1453786492,0.001353271073,0.8532680869,0.8000,7382,6088,7850,0.56262362,0.4145005345,0.02287584729,0.8000
6933,6751,7483,0.6291556358,0.03646274656,0.33438164,0.2500,6933,6751,7483,0.6291556358,0.03646274656,0.33438164,0.5000,6933,6751,7483,0.6291556358,0.03646274656,0.33438164,0.7500,6518,9722,7864,0.01424473524,0.2564376593,0.7293176055,0.8000,7147,5803,7797,0.4052531719,0.02723391168,0.5675129294,0.8000
7431,5920,7472,0.5534292459,0.3944786489,0.05209207907,0.2500,7431,5920,7472,0.5534292459,0.3944786489,0.05209207907,0.5000,7431,5920,7472,0.5534292459,0.3944786489,0.05209207907,0.7500,7431,7809,7465,0.6298854351,0.06355030835,0.3065642715,0.8000,7429,7840,6608,0.5787425637,0.1140250564,0.3072323799,0.8000
7445,6585,7843,0.440865308,0.2902742624,0.2688604295,0.2500,7445,6585,7843,0.440865308,0.2902742624,0.2688604295,0.5000,7445,6585,7843,0.440865308,0.2902742624,0.2688604295,0.7500,7445,6813,7090,0.2575060129,0.5092992783,0.2331946939,0.8000,7419,7065,5982,0.6432094574,0.105394721,0.2513957918,0.8000
6471,7859,7895,0.8584837914,0.01003820356,0.1314780116,0.2500,6471,7859,7895,0.8584837914,0.01003820356,0.1314780116,0.5000,6471,7859,7895,0.8584837914,0.01003820356,0.1314780116,0.7500,6534,5999,7680,0.2516643405,0.304907918,0.4434277415,0.8000,7526,7456,6214,0.1998633146,0.09741811454,0.7027185559,0.8000
8928,9331,9337,0.004568636417,0.1974980831,0.7979332805,0.8000,8996,9601,8215,0.2817572951,0.2859487534,0.4322939515,0.7500,8928,9331,9337,0.004568636417,0.1974980831,0.7979332805,0.7500,6721,9331,9185,0.268075645,0.3546689749,0.3772553802,0.7500,8928,9331,9337,0.004568636417,0.1974980831,0.7979332805,0.8000
6264,9481,8529,0.260522455,0.5634097457,0.1760677993,0.8000,8535,8095,8402,0.07913213968,0.3418591321,0.5790087581,0.8000,6488,8660,9121,0.8551068902,0.125017032,0.01987607405,0.7500,6488,8660,9121,0.8551068902,0.125017032,0.01987607405,0.5000,6488,8660,9121,0.8551068902,0.125017032,0.01987607405,0.2500
6568,9555,8057,0.5558872819,0.1609657854,0.2831469178,0.8000,6332,8139,9548,0.04988110065,0.1061947644,0.8439241648,0.8000,6673,8854,9647,0.4174302816,0.299305588,0.2832641602,0.7500,6673,8854,9647,0.4174302816,0.299305588,0.2832641602,0.5000,6673,8854,9647,0.4174302816,0.299305588,0.2832641602,0.2500
8974,8109,8514,0.5026634932,0.2728554606,0.2244810611,0.8000,8972,9553,8511,0.4834836125,0.028781306,0.4877350926,0.8000,6670,8822,9475,0.5652991533,0.05406581983,0.3806349933,0.7500,6670,8822,9475,0.5652991533,0.05406581983,0.3806349933,0.5000,6670,8822,9475,0.5652991533,0.05406581983,0.3806349933,0.2500
